ywp_id,ywp_year,ywp_name,actorID,bc_id,conflictID,bc_name,country1,locationid1,country2,locationid2,bwd_id,bwd_name,external_exists,external_alleged,external_1,external_2,external_3,external_4,external_5,external_6,external_7,external_8,external_9,external_10,external_11,external_12,external_13,external_14,external_15,external_16,external_17,external_18,external_19,external_20,external_21,external_22,external_23,external_24,external_25,external_26,external_27,external_28,external_29,external_30,external_31,external_32,external_33,external_34,external_35,external_36,external_37,external_38,external_39,external_40,external_41,external_42,external_43,external_44,external_45,external_46
6844,1980,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,731,Government of Afghanistan - Harakat-i Inqilab-i Islami-yi Afghanistan ,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6847,1981,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,731,Government of Afghanistan - Harakat-i Inqilab-i Islami-yi Afghanistan ,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6850,1982,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,731,Government of Afghanistan - Harakat-i Inqilab-i Islami-yi Afghanistan ,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6853,1983,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,731,Government of Afghanistan - Harakat-i Inqilab-i Islami-yi Afghanistan ,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6856,1984,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,731,Government of Afghanistan - Harakat-i Inqilab-i Islami-yi Afghanistan ,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6859,1985,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,731,Government of Afghanistan - Harakat-i Inqilab-i Islami-yi Afghanistan ,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6862,1986,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,731,Government of Afghanistan - Harakat-i Inqilab-i Islami-yi Afghanistan ,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6865,1987,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,731,Government of Afghanistan - Harakat-i Inqilab-i Islami-yi Afghanistan ,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6868,1988,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,731,Government of Afghanistan - Harakat-i Inqilab-i Islami-yi Afghanistan ,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8918,1984,Harakat-i Inqilab-i Islami-yi Afghanistan,1135,189,137,Afghanistan,Afghanistan,700,,,731,Government of Afghanistan - Harakat-i Inqilab-i Islami-yi Afghanistan ,1,0,United States, Saudi Arabia, China, Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8927,1985,Harakat-i Inqilab-i Islami-yi Afghanistan,1135,189,137,Afghanistan,Afghanistan,700,,,731,Government of Afghanistan - Harakat-i Inqilab-i Islami-yi Afghanistan ,1,0,United States, United Kingdom, Saudi Arabia, China, Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8938,1980,Harakat-i Inqilab-i Islami-yi Afghanistan ,1135,189,137,Afghanistan,Afghanistan,700,,,731,Government of Afghanistan - Harakat-i Inqilab-i Islami-yi Afghanistan ,1,0,United States, Egypt, Saudi Arabia, China, Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8945,1981,Harakat-i Inqilab-i Islami-yi Afghanistan ,1135,189,137,Afghanistan,Afghanistan,700,,,731,Government of Afghanistan - Harakat-i Inqilab-i Islami-yi Afghanistan ,1,0,United States, Egypt, Saudi Arabia, China, Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8954,1982,Harakat-i Inqilab-i Islami-yi Afghanistan ,1135,189,137,Afghanistan,Afghanistan,700,,,731,Government of Afghanistan - Harakat-i Inqilab-i Islami-yi Afghanistan ,1,0,United States, Saudi Arabia, China, Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8961,1983,Harakat-i Inqilab-i Islami-yi Afghanistan ,1135,189,137,Afghanistan,Afghanistan,700,,,731,Government of Afghanistan - Harakat-i Inqilab-i Islami-yi Afghanistan ,1,0,United States, Saudi Arabia, China, Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8968,1986,Harakat-i Inqilab-i Islami-yi Afghanistan ,1135,189,137,Afghanistan,Afghanistan,700,,,731,Government of Afghanistan - Harakat-i Inqilab-i Islami-yi Afghanistan ,1,0,United States, United Kingdom, Saudi Arabia, China, Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8993,1987,Harakat-i Inqilab-i Islami-yi Afghanistan ,1135,189,137,Afghanistan,Afghanistan,700,,,731,Government of Afghanistan - Harakat-i Inqilab-i Islami-yi Afghanistan ,1,0,United States, United Kingdom, Saudi Arabia, China, Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9057,1988,Harakat-i Inqilab-i Islami-yi Afghanistan ,1135,189,137,Afghanistan,Afghanistan,700,,,731,Government of Afghanistan - Harakat-i Inqilab-i Islami-yi Afghanistan ,1,0,United States, United Kingdom, Saudi Arabia, China, Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6856,1984,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,737,Government of Afghanistan - Harakat-i Islami-yi Afghanistan,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6844,1980,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6847,1981,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6850,1982,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6853,1983,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6856,1984,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6859,1985,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6862,1986,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6865,1987,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6868,1988,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4789,1989,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4816,1990,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4819,1991,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4807,1993,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,1,0,Iran, Saudi Arabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4867,1994,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,1,0,Saudi Arabia, India - alleged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4794,1995,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,1,0,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8258,2008,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,1,0,United States, Canada, United Kingdom, Ireland, Netherlands, Belgium, Luxembourg, France, Switzerland, Spain, Portugal, Germany, Poland, Austria, Hungary, Czech Republic, Slovakia, Italy, Albania, Macedonia, Croatia, Slovenia, Greece, Bulgaria, Romania, Romania, Estonia, Latvia, Lithuania, Ukraine, Georgia, Azerbaijan, Finland, Sweden, Norway, Denmark, Iceland, Turkey, Jordan, Pakistan, Australia, New Zealand,,,,
8618,2009,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,1,0,United States, Canada, United Kingdom, Ireland, Netherlands, Belgium, Luxembourg, France, Spain, Portugal, Germany, Poland, Austria, Hungary, Czech Republic, Slovakia, Italy, Albania, Macedonia, Croatia, Bosnia-Herzegovina, Slovenia, Greece, Bulgaria, Romania, Estonia, Latvia, Lithuania, Ukraine, Georgia, Azerbaijan, Finland, Sweden, Norway, Denmark, Iceland, Turkey, Jordan, United Arab Emirates, Pakistan, Singapore, Australia, New Zealand,,,
8916,1980,Hizb-i Islami-yi Afghanistan,1141,189,137,Afghanistan,Afghanistan,700,,,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,1,0,United States, Iran, Egypt, Saudi Arabia, China, Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8924,1981,Hizb-i Islami-yi Afghanistan,1141,189,137,Afghanistan,Afghanistan,700,,,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,1,0,United States, Egypt, Saudi Arabia, China, Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8935,1984,Hizb-i Islami-yi Afghanistan,1141,189,137,Afghanistan,Afghanistan,700,,,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,1,0,United States, Saudi Arabia, China, Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8942,1985,Hizb-i Islami-yi Afghanistan,1141,189,137,Afghanistan,Afghanistan,700,,,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,1,0,United States, United Kingdom, Saudi Arabia, China, Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8951,1986,Hizb-i Islami-yi Afghanistan,1141,189,137,Afghanistan,Afghanistan,700,,,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,1,0,United States, United Kingdom, Saudi Arabia, China, Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8958,1987,Hizb-i Islami-yi Afghanistan,1141,189,137,Afghanistan,Afghanistan,700,,,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,1,0,United States, United Kingdom, Saudi Arabia, China, Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8965,1988,Hizb-i Islami-yi Afghanistan,1141,189,137,Afghanistan,Afghanistan,700,,,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,1,0,United States, United Kingdom, Saudi Arabia, China, Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8974,1989,Hizb-i Islami-yi Afghanistan,1141,189,137,Afghanistan,Afghanistan,700,,,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,1,0,United States, Saudi Arabia, Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9055,1990,Hizb-i Islami-yi Afghanistan,1141,189,137,Afghanistan,Afghanistan,700,,,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,1,0,United States, Saudi Arabia, Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4791,1991,Hizb-i Islami-yi Afghanistan,1141,189,137,Afghanistan,Afghanistan,700,,,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,1,0,United States, Saudi Arabia, Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4920,1992,Hizb-i Islami-yi Afghanistan,1141,189,137,Afghanistan,Afghanistan,700,,,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,1,0,United States, Saudi Arabia, Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8260,1982,Hizb-i Islami-yi Afghanistan ,1141,189,137,Afghanistan,Afghanistan,700,,,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,1,0,United States, Saudi Arabia, China, Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8619,1983,Hizb-i Islami-yi Afghanistan ,1141,189,137,Afghanistan,Afghanistan,700,,,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,1,0,United States, Saudi Arabia, China, Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6844,1980,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6847,1981,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6850,1982,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6853,1983,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6856,1984,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6859,1985,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6862,1986,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6865,1987,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6868,1988,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4789,1989,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4816,1990,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4819,1991,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8128,1980,Hizb-i Islami-yi Afghanistan - Khalis faction,1136,189,137,Afghanistan,Afghanistan,700,,,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,1,0,United States, Iran, Egypt, Saudi Arabia, China, Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8925,1981,Hizb-i Islami-yi Afghanistan - Khalis faction,1136,189,137,Afghanistan,Afghanistan,700,,,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,1,0,United States, Egypt, Saudi Arabia, China, Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8936,1982,Hizb-i Islami-yi Afghanistan - Khalis faction,1136,189,137,Afghanistan,Afghanistan,700,,,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,1,0,United States, Saudi Arabia, China, Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8943,1983,Hizb-i Islami-yi Afghanistan - Khalis faction,1136,189,137,Afghanistan,Afghanistan,700,,,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,1,0,United States, Saudi Arabia, China, Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8952,1984,Hizb-i Islami-yi Afghanistan - Khalis faction,1136,189,137,Afghanistan,Afghanistan,700,,,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,1,0,United States, Saudi Arabia, China, Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8959,1985,Hizb-i Islami-yi Afghanistan - Khalis faction,1136,189,137,Afghanistan,Afghanistan,700,,,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,1,0,United States, United Kingdom, Saudi Arabia, China, Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8966,1986,Hizb-i Islami-yi Afghanistan - Khalis faction,1136,189,137,Afghanistan,Afghanistan,700,,,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,1,0,United States, United Kingdom, Saudi Arabia, China, Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8977,1987,Hizb-i Islami-yi Afghanistan - Khalis faction,1136,189,137,Afghanistan,Afghanistan,700,,,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,1,0,United States, United Kingdom, Saudi Arabia, China, Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9066,1988,Hizb-i Islami-yi Afghanistan - Khalis faction,1136,189,137,Afghanistan,Afghanistan,700,,,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,1,0,United States, United Kingdom, Saudi Arabia, China, Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9259,1989,Hizb-i Islami-yi Afghanistan - Khalis faction,1136,189,137,Afghanistan,Afghanistan,700,,,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,1,0,United States, Saudi Arabia, Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9260,1990,Hizb-i Islami-yi Afghanistan - Khalis faction,1136,189,137,Afghanistan,Afghanistan,700,,,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,1,0,United States, Saudi Arabia, Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9261,1991,Hizb-i Islami-yi Afghanistan - Khalis faction,1136,189,137,Afghanistan,Afghanistan,700,,,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,1,0,United States, Saudi Arabia, Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4789,1989,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,413,Government of Afghanistan - Hizb-i Wahdat,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4816,1990,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,413,Government of Afghanistan - Hizb-i Wahdat,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4819,1991,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,413,Government of Afghanistan - Hizb-i Wahdat,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4807,1993,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,413,Government of Afghanistan - Hizb-i Wahdat,1,0,Saudi Arabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4867,1994,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,413,Government of Afghanistan - Hizb-i Wahdat,1,0,Saudi Arabia, India - alleged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4794,1995,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,413,Government of Afghanistan - Hizb-i Wahdat,1,0,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4792,1989,Hizb-i Wahdat,1142,189,137,Afghanistan,Afghanistan,700,,,413,Government of Afghanistan - Hizb-i Wahdat,1,0,Iran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4921,1990,Hizb-i Wahdat,1142,189,137,Afghanistan,Afghanistan,700,,,413,Government of Afghanistan - Hizb-i Wahdat,1,0,Iran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4922,1991,Hizb-i Wahdat,1142,189,137,Afghanistan,Afghanistan,700,,,413,Government of Afghanistan - Hizb-i Wahdat,1,0,Iran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4832,1992,Hizb-i Wahdat,1142,189,137,Afghanistan,Afghanistan,700,,,413,Government of Afghanistan - Hizb-i Wahdat,1,0,Iran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4833,1993,Hizb-i Wahdat,1142,189,137,Afghanistan,Afghanistan,700,,,413,Government of Afghanistan - Hizb-i Wahdat,1,0,Iran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4874,1994,Hizb-i Wahdat,1142,189,137,Afghanistan,Afghanistan,700,,,413,Government of Afghanistan - Hizb-i Wahdat,1,0,Iran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6847,1981,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,735,Government of Afghanistan - Ittihad-i Islami Bara-yi Azadi-yi Afghanistan ,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6850,1982,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,735,Government of Afghanistan - Ittihad-i Islami Bara-yi Azadi-yi Afghanistan ,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6853,1983,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,735,Government of Afghanistan - Ittihad-i Islami Bara-yi Azadi-yi Afghanistan ,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6856,1984,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,735,Government of Afghanistan - Ittihad-i Islami Bara-yi Azadi-yi Afghanistan ,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6859,1985,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,735,Government of Afghanistan - Ittihad-i Islami Bara-yi Azadi-yi Afghanistan ,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6862,1986,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,735,Government of Afghanistan - Ittihad-i Islami Bara-yi Azadi-yi Afghanistan ,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6865,1987,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,735,Government of Afghanistan - Ittihad-i Islami Bara-yi Azadi-yi Afghanistan ,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6868,1988,Government of Afghanistan,700,189,137,Afghanistan,Afghanistan,700,,,735,Government of Afghanistan - Ittihad-i Islami Bara-yi Azadi-yi Afghanistan ,1,0,Soviet Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8920,1982,Ittihad-i Islami Bara-yi Azadi-yi Afghanistan,1139,189,137,Afghanistan,Afghanistan,700,,,735,Government of Afghanistan - Ittihad-i Islami Bara-yi Azadi-yi Afghanistan ,1,0,United States, Saudi Arabia, China, Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
